Timeframe,sc1_vg_B_x,sc1_vg_B_y,sc1_vg_B_z,sc2_vg_B_x,sc2_vg_B_y,sc2_vg_B_z,sc3_vg_B_x,sc3_vg_B_y,sc3_vg_B_z,sc4_vg_B_x,sc4_vg_B_y,sc4_vg_B_z,sc5_vg_B_x,sc5_vg_B_y,sc5_vg_B_z,sc6_vg_B_x,sc6_vg_B_y,sc6_vg_B_z,sc7_vg_B_x,sc7_vg_B_y,sc7_vg_B_z
1461,1.5146914962973242e-09,5.816962861159513e-10,-3.0643276621531166e-09,3.0530891982184908e-09,-3.119964183736174e-09,8.423422874875272e-09,2.2197584447010174e-09,-8.393095249607181e-09,3.555582242826074e-08,-1.742324605552486e-10,2.5722623281967503e-10,-2.540688630867129e-08,2.2262035037393427e-09,4.1564348358908924e-10,-2.008081024516778e-09,1.7150051723016795e-09,1.6469008425249393e-10,5.657046592051073e-09,8.430205743807794e-10,6.194694450419994e-10,-1.0150012195939214e-08
1462,1.5639461398792522e-09,4.511048494001398e-10,-3.787896703035116e-09,2.9664853737315594e-09,-3.15370346990692e-09,7.911864845004063e-09,2.2492526507489317e-09,-8.421584802226194e-09,3.5523559453027203e-08,-2.7491799236093876e-11,1.3407706048894015e-10,-2.5171221271764537e-08,2.2448430036867477e-09,2.5793437017253745e-10,-2.7526894938801487e-09,1.7939985777479769e-09,8.854291090819708e-11,4.955398335386885e-09,8.717784280929938e-10,4.56899322825461e-10,-1.084018666127009e-08
1463,1.5979680507895197e-09,3.0832075834856534e-10,-4.499962214189925e-09,2.883547962671484e-09,-3.173486299803371e-09,7.395481204751835e-09,2.2682908852856494e-09,-8.449915384815782e-09,3.548913011275954e-08,1.122499246509136e-10,2.815731295867199e-11,-2.4958326682886792e-08,2.2430909737872852e-09,8.585321971697713e-11,-3.467736586905456e-09,1.8535127040892668e-09,-5.2733038446828386e-12,4.27011097942907e-09,8.848945243831969e-10,2.886469651600734e-10,-1.1496231903244798e-08
1464,1.6157856590434595e-09,1.5756702305295357e-10,-5.182660843580306e-09,2.802561533283059e-09,-3.1779920399862817e-09,6.888164282928701e-09,2.277883533782755e-09,-8.476947995252157e-09,3.545331111648246e-08,2.432683153731653e-10,-5.934343644339196e-11,-2.4776395069830392e-08,2.2237972948541194e-09,-9.42617765853987e-11,-4.140268063379216e-09,1.892406889968692e-09,-1.1419441832390488e-10,3.6153162995311238e-09,8.832031974972653e-10,1.2045269303267113e-10,-1.2104785570126636e-08
1465,1.6189942026868722e-09,-2.9215823716547793e-12,-5.8467857131807265e-09,2.7191469281897237e-09,-3.165622752786978e-09,6.387104282918647e-09,2.2804000656018056e-09,-8.502732459616588e-09,3.541614567195992e-08,3.681135596508561e-10,-1.3146403944388832e-10,-2.4625138302854276e-08,2.1884831915737506e-09,-2.8305923106179027e-10,-4.784895913117175e-09,1.9125112260370016e-09,-2.394250432312088e-10,2.977399664889218e-09,8.695355537192992e-10,-4.9761937341549736e-11,-1.2678164174087086e-08
1466,1.609588820148328e-09,-1.6809848174662135e-10,-6.478915427952468e-09,2.6333064300951203e-09,-3.1353607071336888e-09,5.909651013347061e-09,2.278267324453328e-09,-8.52659871953894e-09,3.537756630762825e-08,4.847086545887125e-10,-1.8645655677431824e-10,-2.4508234884098317e-08,2.1412306010143743e-09,-4.741164311648795e-10,-5.391979809139983e-09,1.9156601482027107e-09,-3.7616174253791696e-10,2.366211462720014e-09,8.481767475551752e-10,-2.1688051962396374e-10,-1.320676772280572e-08
1467,1.590781337387449e-09,-3.3546230371925695e-10,-7.075976935723431e-09,2.5450563670078702e-09,-3.0878095525427703e-09,5.4642071011929615e-09,2.2743596748201894e-09,-8.550200366752382e-09,3.53379423516016e-08,5.926344548406774e-10,-2.2482703721798107e-10,-2.4425341200007555e-08,2.0879070648359297e-09,-6.650576417460435e-10,-5.962077102868276e-09,1.9049675171249307e-09,-5.238783104188425e-10,1.781972815229945e-09,8.230916933939381e-10,-3.793899477093661e-10,-1.3690066608104324e-08
1468,1.5654721673239362e-09,-5.009926190471213e-10,-7.629446802393925e-09,2.4550224032770046e-09,-3.0246385063342236e-09,5.062777143368008e-09,2.2710864289533083e-09,-8.574168477931616e-09,3.529777860868583e-08,6.90545812302093e-10,-2.481195898927057e-10,-2.4374453361900057e-08,2.036725904249759e-09,-8.51426413670833e-10,-6.490178571196303e-09,1.885708635151554e-09,-6.799021653544806e-10,1.230731662967707e-09,7.987238144511783e-10,-5.344887384440357e-10,-1.4123310669378563e-08
1469,1.5373172161206133e-09,-6.673169939384637e-10,-8.153067764328235e-09,2.359877788731884e-09,-2.9470954932464708e-09,4.7005832782146366e-09,2.2699894369238538e-09,-8.600447753725197e-09,3.525698812715753e-08,7.800479852382617e-10,-2.5843528874615694e-10,-2.4350917651818462e-08,1.991076774263661e-09,-1.0355867800932384e-09,-6.991884373975184e-09,1.8625567677972467e-09,-8.473883408941866e-10,6.972648247346864e-10,7.802004863737689e-10,-6.861053614031613e-10,-1.4519030338448593e-08
1470,1.5118741571057107e-09,-8.322649393713005e-10,-8.639667245527617e-09,2.2582389799204036e-09,-2.858360835671704e-09,4.387139090186377e-09,2.2707449026110484e-09,-8.629274244923007e-09,3.521556910457011e-08,8.589252625834003e-10,-2.5598558031146164e-10,-2.4352193156286374e-08,1.9549568372718053e-09,-1.214096187023115e-09,-7.462466204498024e-09,1.839165218849232e-09,-1.0229363362978703e-09,1.8836285078097414e-10,7.729558812969808e-10,-8.336823228350663e-10,-1.48734033392303e-08
1471,1.493071368672107e-09,-9.931070741146194e-10,-9.084166548184772e-09,2.150203313581472e-09,-2.7628455417033822e-09,4.126750578133965e-09,2.2725575027473624e-09,-8.659952135443411e-09,3.517304095805087e-08,9.258630101852292e-10,-2.4250630985746657e-10,-2.4373104846935366e-08,1.9315621528489835e-09,-1.3852024218607308e-09,-7.898508402095949e-09,1.8184798193042666e-09,-1.2028881241736143e-09,-2.8934863295136227e-10,7.801725871672716e-10,-9.74431321568249e-10,-1.5185351147047162e-08
1472,1.4835130941895113e-09,-1.152700555977797e-09,-9.498729279532083e-09,2.032375266178852e-09,-2.6606437651691726e-09,3.909860220189454e-09,2.274506672046761e-09,-8.693821965053668e-09,3.5126937076338014e-08,9.823402622574556e-10,-2.1981134085134363e-10,-2.4410175600755032e-08,1.9211306553212506e-09,-1.5513729510262057e-09,-8.312831881841679e-09,1.8017852602822487e-09,-1.3890264809262762e-09,-7.468634301966109e-10,8.034636278945113e-10,-1.1095618369588407e-09,-1.5466312265364065e-08
1473,1.4851348156036568e-09,-1.306866472846103e-09,-9.878844478815109e-09,1.9052419448813904e-09,-2.5551528058259285e-09,3.733969629852005e-09,2.2759520229387627e-09,-8.731811088968669e-09,3.5076439929661455e-08,1.0272367215912338e-09,-1.9057519705683947e-10,-2.4459676721026805e-08,1.9240633850493882e-09,-1.7056487623669096e-09,-8.701394901809605e-09,1.790912561889418e-09,-1.5762799427417398e-09,-1.1768228354636968e-09,8.440975002112916e-10,-1.2344716009513934e-09,-1.571605362576566e-08
1474,1.498553045891192e-09,-1.4539400413498213e-09,-1.0226148705217617e-08,1.7689964148418413e-09,-2.4479159212517062e-09,3.59129120280069e-09,2.2762932915466724e-09,-8.773991239892233e-09,3.502036565624513e-08,1.060322439085034e-09,-1.5667837671380167e-10,-2.45187636049706e-08,1.9414884204085417e-09,-1.8474411752203152e-09,-9.065862166425145e-09,1.7882294438330533e-09,-1.7631913097148012e-09,-1.5788950683237375e-09,9.034242358375058e-10,-1.3481561154018288e-09,-1.5938302340443208e-08
1475,1.5249598431501728e-09,-1.5915465727616907e-09,-1.0539532630784453e-08,1.6258355816023576e-09,-2.341741751557203e-09,3.4734623083653628e-09,2.2745918031400937e-09,-8.817464780742628e-09,3.495999651082995e-08,1.0819474410195342e-09,-1.205216123084218e-10,-2.4584321405488473e-08,1.9704889146348086e-09,-1.975624884097522e-09,-9.403935680980678e-09,1.7945948383591425e-09,-1.9463096325295426e-09,-1.9491561471833573e-09,9.813303017592178e-10,-1.4502611105626084e-09,-1.6134465323555277e-08
1476,1.565554123446832e-09,-1.7208673347256555e-09,-1.0829934601031922e-08,1.47303308480559e-09,-2.2351665896287847e-09,3.3664779587963043e-09,2.269371616283299e-09,-8.861821644411621e-09,3.489438114415063e-08,1.0932270278191331e-09,-8.273126635406668e-11,-2.465643975778081e-08,2.0110893600690696e-09,-2.0878676993059788e-09,-9.725697618255062e-09,1.8099950892474377e-09,-2.127714462239996e-09,-2.298572745128157e-09,1.0789404142372877e-09,-1.541835475395791e-09,-1.6312752222940305e-08
1477,1.6198686108325105e-09,-1.8375669137251493e-09,-1.1095815662128334e-08,1.3140773091889849e-09,-2.1294406065529565e-09,3.2619002408581196e-09,2.259865034174475e-09,-8.907361009595935e-09,3.482502078839197e-08,1.094566673519021e-09,-4.4892595309952245e-11,-2.4732031228333705e-08,2.0619953583661203e-09,-2.1785389318348853e-09,-1.0027380293814845e-08,1.8323808835672286e-09,-2.303406708897606e-09,-2.623497601331757e-09,1.19345999348464e-09,-1.6184828913714181e-09,-1.6473057378499875e-08
1478,1.6860096657651294e-09,-1.9402557930391217e-09,-1.1336176893601829e-08,1.1530542616614386e-09,-2.025612267407622e-09,3.152261600394e-09,2.24624537969935e-09,-8.953184997866251e-09,3.475362567728444e-08,1.087767676923942e-09,-7.492835391613353e-12,-2.4806503516043738e-08,2.1207896403026692e-09,-2.247962360975197e-09,-1.0305026257584182e-08,1.856883107834996e-09,-2.470740800578138e-09,-2.9211570642830076e-09,1.31939300590703e-09,-1.6809566749332934e-09,-1.6615178444524936e-08
1479,1.7635206007540726e-09,-2.0297861904928124e-09,-1.155821705688116e-08,9.880084323628845e-10,-1.921052961911028e-09,3.0278574560827553e-09,2.227196383779544e-09,-8.998080781496578e-09,3.467946832100911e-08,1.0740398137414565e-09,3.0835939083133844e-11,-2.487900352304622e-08,2.1846426029164817e-09,-2.2943092855555975e-09,-1.056506526523152e-08,1.88183510400502e-09,-2.632597679805531e-09,-3.1993838645187797e-09,1.4564348424222646e-09,-1.7286640233300613e-09,-1.6743152177372764e-08
1480,1.8480020636458402e-09,-2.1030950757958784e-09,-1.1760118836940413e-08,8.223298148510281e-10,-1.8166559145296667e-09,2.886168272910072e-09,2.202637330689363e-09,-9.04060938950599e-09,3.460361539385151e-08,1.0550733791965255e-09,6.95447135825124e-11,-2.4946780775592942e-08,2.251547800635178e-09,-2.314795528524745e-09,-1.0804025689184476e-08,1.905127231345448e-09,-2.7860938104242945e-09,-3.4546060068394857e-09,1.5993444817757151e-09,-1.759694328108348e-09,-1.6855826080873246e-08
1481,1.9361663177433054e-09,-2.1590100041753997e-09,-1.1943209289554274e-08,6.573338623785895e-10,-1.7117292044022503e-09,2.7257694919495747e-09,2.1712427318032723e-09,-9.080017034878227e-09,3.45268411297607e-08,1.0325966547393593e-09,1.0891508870188934e-10,-2.5007777627768033e-08,2.31843337074754e-09,-2.3072680219686716e-09,-1.102366004585719e-08,1.922571448242823e-09,-2.9299514283839134e-09,-3.687954141533998e-09,1.743031147262266e-09,-1.7734278367997317e-09,-1.6954036484893757e-08
1482,2.0248002234222737e-09,-2.195965798163454e-09,-1.2106918943745478e-08,4.957469140053559e-10,-1.6072251778350608e-09,2.550990151523959e-09,2.133102372421238e-09,-9.11470123868342e-09,3.444956848134899e-08,1.0082023132360247e-09,1.4953812632547365e-10,-2.5059230225929475e-08,2.3814378876998517e-09,-2.2732094791565823e-09,-1.122402114979939e-08,1.9295367861775573e-09,-3.0593651290743807e-09,-3.8991614091419175e-09,1.880987046332496e-09,-1.7677495929510577e-09,-1.703840179788382e-08
1483,2.1120732820054265e-09,-2.2119191087113865e-09,-1.2257894005228935e-08,3.34238870213455e-10,-1.5002929769197928e-09,2.362757089507384e-09,2.0872952222272374e-09,-9.143254953793006e-09,3.436929706170288e-08,9.826956895365183e-10,1.9372576847242875e-10,-2.5100375526493207e-08,2.439992935633405e-09,-2.212558286814533e-09,-1.1413412473737666e-08,1.9262928984076054e-09,-3.1711498651147005e-09,-4.0971516165451845e-09,2.0133535629127325e-09,-1.7396825261413086e-09,-1.7114103695703712e-08
1484,2.1941509138630675e-09,-2.2049621515281385e-09,-1.2396207046234434e-08,1.7637334773890403e-10,-1.3920588763432908e-09,2.1711896283099633e-09,2.0355677310803358e-09,-9.164774448270547e-09,3.428760759800377e-08,9.567820025687714e-10,2.4225027093887846e-10,-2.512878504605213e-08,2.4918241371321247e-09,-2.127990866826391e-09,-1.1592268830333363e-08,1.9138318892051606e-09,-3.25996880100071e-09,-4.283010427359393e-09,2.1370034811252843e-09,-1.6881071098789597e-09,-1.718266652455136e-08
1485,2.2684604591863577e-09,-2.1762329826850838e-09,-1.2522722354388679e-08,2.5910959265200653e-11,-1.284225629065322e-09,1.98717763591844e-09,1.9807095546002774e-09,-9.178942584705577e-09,3.4204820781257e-08,9.31441617468819e-10,2.952602595427871e-10,-2.5143973716637014e-08,2.534408404781353e-09,-2.0260591156885723e-09,-1.1760335597856901e-08,1.895205632501916e-09,-3.3219095367622105e-09,-4.458282396073294e-09,2.2490965067107626e-09,-1.618529828011736e-09,-1.724568436975894e-08
1486,2.334679485311534e-09,-2.1254597468301067e-09,-1.2643017391802734e-08,-1.1921770159193966e-10,-1.1749315235508175e-09,1.8164731027787296e-09,1.9220769982124093e-09,-9.182038989664572e-09,3.411975654761871e-08,9.062106025270048e-10,3.5588064120883676e-10,-2.514508626942097e-08,2.5658799469386825e-09,-1.9091148648978174e-09,-1.1922391373107604e-08,1.868689522938252e-09,-3.3564220044977624e-09,-4.6297390849091166e-09,2.349824343122433e-09,-1.5310237738766655e-09,-1.730640361257055e-08
1487,2.3902373181844948e-09,-2.055466511477423e-09,-1.2756985803836184e-08,-2.5539471622797174e-10,-1.0663794817648547e-09,1.672848640329649e-09,1.8613922205844574e-09,-9.177269913059956e-09,3.403489889763706e-08,8.81098188528426e-10,4.2389354638420155e-10,-2.5130856805656297e-08,2.5833702444970094e-09,-1.7839420104792014e-09,-1.2075684046655973e-08,1.833735543819767e-09,-3.362624831971867e-09,-4.796027173295168e-09,2.4358208735629253e-09,-1.4315798544539777e-09,-1.7364056611340974e-08
1488,2.4328664839151514e-09,-1.9701908082895513e-09,-1.2865483665170452e-08,-3.81631316747067e-10,-9.598869645561447e-10,1.5653353884676386e-09,1.7997242094616585e-09,-9.16351489131964e-09,3.395153232589186e-08,8.553104710460113e-10,4.995887767088644e-10,-2.5100757494238903e-08,2.5851916410218143e-09,-1.6564655488828018e-09,-1.2220123096234938e-08,1.7889683810923533e-09,-3.3439140686129294e-09,-4.956033672607059e-09,2.5056179812489062e-09,-1.3272686848737438e-09,-1.741775229592353e-08
1489,2.460452543082423e-09,-1.875010811258581e-09,-1.2967687051494819e-08,-4.954218011934135e-10,-8.572768455344134e-10,1.502855070443804e-09,1.736749525869991e-09,-9.138149575072446e-09,3.3872246426486065e-08,8.277725449075855e-10,5.825308155538171e-10,-2.505569393270647e-08,2.570929602612469e-09,-1.533820130466297e-09,-1.235365217336548e-08,1.7342830435892076e-09,-3.304237965093182e-09,-5.106427664361539e-09,2.5570873009459285e-09,-1.2251237795419658e-09,-1.7465771960107285e-08
1490,2.4724893278901043e-09,-1.7730168607738852e-09,-1.3065664781313047e-08,-5.977343753233177e-10,-7.568700843341293e-10,1.4903270262725692e-09,1.6697447086511132e-09,-9.101753297132486e-09,3.3795523973970645e-08,7.967185348313891e-10,6.747412321508367e-10,-2.4994972086370372e-08,2.5411832868248578e-09,-1.4178850336504534e-09,-1.2478269385270551e-08,1.667053564302339e-09,-3.2492898944316774e-09,-5.248987482373277e-09,2.5911198616366495e-09,-1.126549641291363e-09,-1.7507771353619967e-08
1491,2.4679234795820026e-09,-1.6702656695609385e-09,-1.3156976002438048e-08,-6.86122419909519e-10,-6.609723710408228e-10,1.533780068089146e-09,1.6012535414825154e-09,-9.05609577799129e-09,3.37229745815301e-08,7.618592766552901e-10,7.741535872891879e-10,-2.4919804091736746e-08,2.498009301444023e-09,-1.3141894438003092e-09,-1.2589228664659009e-08,1.588109226124612e-09,-3.185343108978284e-09,-5.378216536128547e-09,2.6072317551088296e-09,-1.0356929733255595e-09,-1.7540843655898008e-08
1492,2.446950351932056e-09,-1.5706698435150552e-09,-1.3239588286817511e-08,-7.6057242236606e-10,-5.692108634394887e-10,1.6354555661965708e-09,1.5288644697423426e-09,-9.001378057997686e-09,3.3654585533669604e-08,7.217774442160724e-10,8.795876385301722e-10,-2.4831819301010276e-08,2.443393712127986e-09,-1.2243479307526536e-09,-1.268326804268822e-08,1.499413185975576e-09,-3.117062837385898e-09,-5.489633778953368e-09,2.606421172635702e-09,-9.539344690214456e-10,-1.75625806177675e-08
1493,2.411664309807959e-09,-1.4780608888901114e-09,-1.3310335030520955e-08,-8.22485382756759e-10,-4.824924223681798e-10,1.7930854529908546e-09,1.455282936883807e-09,-8.939957777697977e-09,3.359132313538532e-08,6.761638281181761e-10,9.885556113662114e-10,-2.4733087646853477e-08,2.380904958227458e-09,-1.1485486209472159e-09,-1.2756646394572024e-08,1.405692949578073e-09,-3.049401355461196e-09,-5.576610802261194e-09,2.591020534621613e-09,-8.82070968483036e-10,-1.7570661153034455e-08
1494,2.36380435886902e-09,-1.3915911717805859e-09,-1.3368377488289446e-08,-8.727263083035827e-10,-3.9672384035944787e-10,2.008235824345722e-09,1.3816481893610324e-09,-8.87029226215904e-09,3.353294847161415e-08,6.229425241574877e-10,1.102070040212746e-09,-2.46207797543699e-08,2.311029267053412e-09,-1.0835713213965364e-09,-1.280886490954639e-08,1.3086875236102778e-09,-2.982420192205016e-09,-5.637062193104689e-09,2.5630310414048443e-09,-8.165965109078982e-10,-1.7564094185489635e-08
1495,2.306318912370897e-09,-1.3125572343104687e-09,-1.3410668145280469e-08,-9.093038746630033e-10,-3.115725630712053e-10,2.2723035000220224e-09,1.308797272587916e-09,-8.796678136030673e-09,3.3481779502946486e-08,5.615902127129738e-10,1.2161956748870045e-09,-2.44949987502107e-08,2.2352074037756504e-09,-1.0274311831632325e-09,-1.2837366380203227e-08,1.2135939243335008e-09,-2.916381961956267e-09,-5.66669463299082e-09,2.5245595992290913e-09,-7.557996659177611e-10,-1.754229037432079e-08
1496,2.2421606693224976e-09,-1.2400840283864594e-09,-1.343472711052166e-08,-9.325735798965905e-10,-2.2680779549072822e-10,2.569751235681476e-09,1.241612133807536e-09,-8.71984617926735e-09,3.343949670909376e-08,4.921658623332887e-10,1.3269806944452693e-09,-2.4355818870220704e-08,2.1546482224710173e-09,-9.78351160561079e-10,-1.2840894311032081e-08,1.124319903411669e-09,-2.849550776103389e-09,-5.663399750975289e-09,2.477877325374193e-09,-6.97370151935945e-10,-1.7505386133167308e-08
1497,2.1713147812239293e-09,-1.170717186419222e-09,-1.3439529122079956e-08,-9.424830691467083e-10,-1.3831705078524236e-10,2.8935218425055285e-09,1.1785070494161629e-09,-8.639183592625893e-09,3.3406481725819144e-08,4.127588784964913e-10,1.4343591998019543e-09,-2.4197422545097184e-08,2.0662576456268817e-09,-9.323312943738176e-10,-1.2818672829821327e-08,1.039347072010642e-09,-2.7769977967320997e-09,-5.6255295542485675e-09,2.4225123530728743e-09,-6.378071823965066e-10,-1.7451938517397873e-08
1498,2.0944821193810083e-09,-1.1031159487541454e-09,-1.3423264104260571e-08,-9.38812923219455e-10,-4.685437697195329e-11,3.223324247340272e-09,1.1230812319395116e-09,-8.557673216479097e-09,3.3383836752487875e-08,3.242178471725524e-10,1.5341797721898845e-09,-2.4020640527980992e-08,1.9695738272844535e-09,-8.869802778082716e-10,-1.2769548031106692e-08,9.5858953987325e-10,-2.697587252837747e-09,-5.553280905751395e-09,2.3585168793161326e-09,-5.757536039218949e-10,-1.738157716399419e-08
1499,2.0114225001383857e-09,-1.0352790830655572e-09,-1.3384578860235416e-08,-9.219616465816092e-10,4.6906378272380946e-11,3.5414929154800524e-09,1.0753898381800451e-09,-8.47624616623839e-09,3.3367032272684067e-08,2.268489025220071e-10,1.624063643024317e-09,-2.382654979707094e-08,1.8635196914797916e-09,-8.404665463596497e-10,-1.2691805516356487e-08,8.807028228974482e-10,-2.6119559295402485e-09,-5.4474349927640014e-09,2.2853699110290306e-09,-5.109187011429847e-10,-1.7292907697460916e-08
1500,1.9231481272591326e-09,-9.663559854159035e-10,-1.3322552829612172e-08,-8.937634528452334e-10,1.3998953573221345e-10,3.827238769130136e-09,1.0360966443099318e-09,-8.397135149553582e-09,3.3350284841435226e-08,1.2272012905616632e-10,1.70227943377525e-09,-2.3621628844480564e-08,1.749641182231999e-09,-7.918503117477546e-10,-1.2584901065395504e-08,8.054268481764452e-10,-2.519626733943275e-09,-5.309983337463136e-09,2.203822466593303e-09,-4.4313268236461375e-10,-1.7185196466826318e-08
